timestamp,x_accel,y_accel,z_accel,current_A
91647.24977,0.108132,-0.540602,0.033555,1.896383
91647.25986,0.060232,-0.420851,0.081455,1.896383
91647.26988,-0.045149,-0.349,0.052715,1.896383
91647.2799,0.093762,-0.516651,0.009605,1.876833
91647.29003,0.084182,-0.473541,0.057505,1.876833
91647.30017,-0.030779,-0.34421,0.076665,1.896383
91647.31023,0.060232,-0.483121,0.014395,1.896383
91647.32037,0.136873,-0.511861,0.043135,1.876833
91647.33042,-0.006829,-0.349,0.071875,1.876833
91647.34077,-0.011619,-0.401691,0.023975,1.876833
91647.35071,0.112922,-0.540602,0.038345,1.876833
91647.36072,0.069812,-0.420851,0.076665,1.896383
91647.37089,-0.045149,-0.32984,0.047925,1.876833
91647.38112,0.084182,-0.511861,0.014395,1.857283
91647.3912,0.098552,-0.483121,0.057505,1.876833
91647.40138,-0.045149,-0.35858,0.081455,1.896383
91647.41136,0.060232,-0.487911,0.009605,1.876833
91647.42153,0.136873,-0.502281,0.043135,1.876833
91647.43149,-0.006829,-0.349,0.071875,1.876833
91647.44164,-0.011619,-0.3969,0.028765,1.876833
91647.45172,0.117712,-0.540602,0.038345,1.896383
91647.46177,0.055442,-0.425641,0.071875,1.876833
91647.4719,-0.049939,-0.33463,0.043135,1.857283
91647.48214,0.093762,-0.497491,0.019185,1.876833
91647.49202,0.103342,-0.483121,0.057505,1.876833
91647.50215,-0.049939,-0.33463,0.086245,1.876833
91647.51211,0.050652,-0.468751,0.023975,1.876833
91647.52247,0.141663,-0.526232,0.043135,1.857283
91647.53233,-0.006829,-0.35858,0.071875,1.876833
91647.5424,-0.025989,-0.39211,0.038345,1.876833
91647.55251,0.114635,-0.538889,0.033556,1.876833
91647.56261,0.061944,-0.428719,0.076666,1.876833
91647.5728,-0.048227,-0.366448,0.057506,1.857283
91647.58314,0.129005,-0.529309,0.038346,1.857283
91647.59314,0.023624,-0.399978,0.076666,1.876833
91647.60312,-0.029067,-0.347288,0.028766,1.876833
91647.61315,0.100264,-0.510149,0.014396,1.857283
91647.62346,0.061944,-0.447879,0.057506,1.857283
91647.63347,-0.024277,-0.342498,0.076666,1.876833
91647.64351,0.076314,-0.486199,0.014396,1.896383
91647.65369,0.114635,-0.510149,0.043136,1.876833
91647.66353,-0.029067,-0.361658,0.076666,1.876833
91647.6738,0.018834,-0.457459,0.023976,1.876833
91647.6839,0.124215,-0.524519,0.043136,1.876833
91647.69402,0.037994,-0.423929,0.071876,1.896383
91647.70416,-0.033857,-0.328128,0.038346,1.896383
91647.71425,0.085894,-0.495779,0.019186,1.896383
91647.72435,0.076314,-0.471829,0.057506,1.896383
91647.73423,-0.029067,-0.371238,0.091036,1.896383
91647.74434,0.066734,-0.481409,0.009605,1.915934
91647.75465,0.124215,-0.500569,0.043136,1.915934
91647.76476,-0.005116,-0.342498,0.076666,1.915934
91647.77488,-0.019486,-0.419138,0.038346,1.915934
91647.78475,0.100264,-0.534099,0.023976,1.915934
91647.79496,0.066734,-0.457459,0.062296,1.955034
91647.80517,-0.019486,-0.366448,0.076666,1.955034
91647.81514,0.081104,-0.471829,0.009605,1.955034
91647.8252,0.109845,-0.462249,0.047926,1.935484
91647.83535,-0.009906,-0.371238,0.081456,1.955034
91647.84523,-0.000326,-0.414348,0.033556,1.955034
91647.85552,0.100264,-0.524519,0.033556,1.974585
91647.86575,0.071524,-0.452669,0.076666,1.994135
91647.87555,-0.019486,-0.356868,0.071876,1.974585
91647.88572,0.085894,-0.467039,0.004815,1.974585
91647.89575,0.109845,-0.490989,0.047926,1.974585
91647.90585,-0.009906,-0.385608,0.081456,1.974585
91647.91594,0.014044,-0.447879,0.014396,1.994135
91647.92607,0.105055,-0.495779,0.038346,2.013685
91647.93614,0.085894,-0.462249,0.071876,2.013685
91647.94624,-0.033857,-0.376028,0.062296,2.013685
91647.95634,0.085894,-0.452669,0.009605,1.994135
91647.9665,0.119425,-0.481409,0.043136,1.994135
91647.97659,-0.014696,-0.385608,0.076666,1.994135
91647.98662,0.004464,-0.428719,0.023976,2.013685
91647.99672,0.100264,-0.481409,0.033556,2.013685
91648.00687,0.066734,-0.462249,0.071876,2.013685
91648.01691,-0.014696,-0.366448,0.062296,2.033236
91648.02703,0.085894,-0.486199,0.009605,2.013685
91648.03708,0.114635,-0.462249,0.047926,2.013685
91648.04718,-0.005116,-0.380818,0.081456,2.013685
91648.05724,-0.014696,-0.428719,0.038346,2.013685
91648.06737,0.095474,-0.495779,0.028766,2.033236
91648.07743,0.071524,-0.471829,0.057506,2.033236
91648.08758,-0.038647,-0.366448,0.081456,2.033236
91648.0976,0.047574,-0.476619,0.009605,2.033236
91648.10773,0.114635,-0.476619,0.038346,2.033236
91648.11788,0.028414,-0.419138,0.076666,2.013685
91648.12803,0.042784,-0.481409,0.019186,2.013685
91648.13821,0.090684,-0.471829,0.043136,2.013685
91648.14817,0.057154,-0.457459,0.071876,2.033236
91648.15819,-0.005116,-0.361658,0.062296,2.033236
91648.16827,0.085894,-0.495779,0.014396,2.033236
91648.17839,0.090684,-0.457459,0.047926,2.033236
91648.18857,0.014044,-0.385608,0.076666,2.033236
91648.19856,-0.005116,-0.376028,0.028766,2.033236
91648.20863,0.081104,-0.481409,0.023976,2.033236
91648.21875,0.076314,-0.476619,0.057506,2.013685
91648.22886,-0.005116,-0.361658,0.071876,2.013685
91648.23907,0.028414,-0.452669,0.023976,2.013685
91648.24908,0.076314,-0.481409,0.047926,2.013685
91648.25916,0.061944,-0.467039,0.057506,2.033236
91648.26923,0.004464,-0.371238,0.071876,2.033236
91648.27935,0.057154,-0.481409,0.014396,2.033236
91648.28941,0.100264,-0.457459,0.047926,2.033236
91648.29957,0.042784,-0.419138,0.076666,2.052786
91648.30968,-0.005116,-0.376028,0.062296,2.033236
91648.32,0.076314,-0.471829,0.023976,2.033236
91648.3302,0.095474,-0.457459,0.038346,2.052786
91648.33992,0.004464,-0.385608,0.076666,2.033236
91648.3501,0.004464,-0.409558,0.038346,2.033236
91648.36021,0.071524,-0.462249,0.019186,2.033236
91648.37022,0.071524,-0.486199,0.043136,2.033236
91648.38053,-0.005116,-0.380818,0.076666,2.013685
91648.3906,0.018834,-0.428719,0.023976,2.033236
91648.40068,0.081104,-0.490989,0.023976,2.033236
91648.41089,0.066734,-0.471829,0.057506,2.033236
91648.42094,-0.014696,-0.380818,0.071876,2.033236
91648.43084,0.037994,-0.486199,0.019186,2.033236
91648.44109,0.090684,-0.467039,0.038346,2.033236
91648.45102,0.047574,-0.462249,0.071876,2.033236
91648.46133,-0.005116,-0.395188,0.062296,2.052786
91648.47174,0.057154,-0.462249,0.023976,2.052786
91648.48186,0.100264,-0.471829,0.043136,2.052786
91648.49153,0.037994,-0.428719,0.076666,2.052786
91648.50158,0.018834,-0.390398,0.057506,2.052786
91648.51165,0.057154,-0.471829,0.023976,2.052786
91648.52176,0.081104,-0.467039,0.047926,2.052786
91648.53189,0.052364,-0.433509,0.067086,2.052786
91648.54197,0.018834,-0.390398,0.062296,2.052786
91648.55206,0.057154,-0.471829,0.023976,2.052786
91648.56222,0.090684,-0.467039,0.043136,2.052786
91648.5724,0.047574,-0.428719,0.076666,2.052786
91648.58251,0.014044,-0.385608,0.062296,2.052786
91648.5926,0.061944,-0.486199,0.019186,2.033236
91648.60242,0.095474,-0.457459,0.038346,2.052786
91648.61323,-0.000326,-0.399978,0.062296,2.033236
91648.62261,0.014044,-0.390398,0.057506,2.033236
91648.63264,0.061944,-0.471829,0.028766,2.033236
91648.64277,0.090684,-0.447879,0.052716,2.033236
91648.65291,0.028414,-0.409558,0.076666,2.033236
91648.66317,0.018834,-0.443089,0.033556,2.033236
91648.67319,0.076314,-0.471829,0.028766,2.033236
91648.68328,0.052364,-0.467039,0.047926,2.052786
91648.69325,0.004464,-0.419138,0.062296,2.052786
91648.70336,0.018834,-0.447879,0.033556,2.033236
91648.71343,0.071524,-0.462249,0.023976,2.033236
91648.72359,0.052364,-0.476619,0.047926,2.033236
91648.73368,0.018834,-0.409558,0.071876,2.052786
91648.7437,0.018834,-0.404768,0.028766,2.052786
91648.75382,0.057154,-0.447879,0.028766,2.052786
91648.76393,0.076314,-0.452669,0.047926,2.033236
91648.774,0.023624,-0.423929,0.071876,2.052786
91648.78414,0.004464,-0.385608,0.028766,2.052786
91648.79423,0.057154,-0.471829,0.028766,2.052786
91648.80428,0.090684,-0.438299,0.047926,2.033236
91648.81441,0.018834,-0.399978,0.062296,2.052786
91648.82449,0.018834,-0.414348,0.052716,2.033236
91648.83456,0.076314,-0.452669,0.023976,2.033236
91648.84471,0.085894,-0.457459,0.043136,2.033236
91648.85493,0.028414,-0.414348,0.071876,2.033236
91648.86499,0.028414,-0.390398,0.057506,2.033236
91648.87501,0.061944,-0.457459,0.023976,2.033236
91648.8851,0.061944,-0.467039,0.043136,2.013685
91648.89517,0.042784,-0.443089,0.062296,2.013685
91648.90522,0.028414,-0.409558,0.057506,2.013685
91648.91534,0.023624,-0.457459,0.028766,2.013685
91648.9254,0.057154,-0.471829,0.047926,2.013685
91648.93553,0.061944,-0.457459,0.057506,2.013685
91648.94562,0.009254,-0.419138,0.062296,2.013685
91648.9557,0.023624,-0.409558,0.028766,2.013685
91648.9658,0.081104,-0.433509,0.019186,2.013685
91648.97587,0.061944,-0.443089,0.047926,2.033236
91648.98603,0.023624,-0.414348,0.071876,2.033236
91648.99614,0.028414,-0.404768,0.047926,2.033236
91649.00615,0.052364,-0.462249,0.033556,2.033236
91649.01624,0.071524,-0.447879,0.057506,2.033236
91649.02637,0.042784,-0.423929,0.071876,2.033236
91649.03641,0.033204,-0.409558,0.052716,2.033236
91649.04657,0.037994,-0.467039,0.038346,2.033236
91649.05665,0.057154,-0.462249,0.043136,2.013685
91649.0667,0.042784,-0.467039,0.047926,2.013685
91649.07677,0.018834,-0.428719,0.057506,2.013685
91649.08688,0.018834,-0.399978,0.028766,2.013685
91649.09701,0.047574,-0.457459,0.028766,2.013685
91649.10709,0.066734,-0.433509,0.038346,2.013685
91649.11716,0.047574,-0.423929,0.071876,2.033236
91649.12724,0.028414,-0.395188,0.057506,2.033236
91649.13736,0.061944,-0.438299,0.023976,2.033236
91649.14743,0.081104,-0.457459,0.057506,2.033236
91649.15761,0.037994,-0.443089,0.062296,2.013685
91649.16777,0.023624,-0.433509,0.052716,2.013685
91649.17776,0.023624,-0.443089,0.023976,1.994135
91649.18799,0.047574,-0.452669,0.033556,1.994135
91649.198,0.052364,-0.438299,0.047926,2.013685
91649.20854,0.028414,-0.438299,0.057506,2.013685
91649.21831,0.018834,-0.419138,0.023976,2.033236
91649.2285,0.047574,-0.443089,0.023976,2.013685
91649.23833,0.061944,-0.462249,0.047926,2.013685
91649.24867,0.042784,-0.419138,0.071876,2.013685
91649.25854,0.037994,-0.404768,0.047926,1.994135
91649.26857,0.047574,-0.457459,0.038346,1.994135
91649.27873,0.052364,-0.457459,0.052716,1.935484
91649.28889,0.037994,-0.452669,0.057506,2.013685
91649.29884,0.023624,-0.443089,0.057506,2.013685
91649.30914,0.023624,-0.433509,0.038346,2.013685
91649.31901,0.061944,-0.467039,0.023976,2.013685
91649.32911,0.057154,-0.428719,0.038346,1.994135
91649.33924,0.052364,-0.433509,0.062296,1.994135
91649.34931,0.047574,-0.419138,0.062296,1.974585
91649.35938,0.018834,-0.447879,0.033556,1.994135
91649.36948,0.047574,-0.457459,0.033556,2.013685
91649.37958,0.057154,-0.438299,0.043136,2.013685
91649.38968,0.033204,-0.438299,0.057506,1.994135
91649.39991,0.028414,-0.414348,0.057506,1.994135
91649.40988,0.052364,-0.443089,0.038346,1.994135
91649.42002,0.047574,-0.457459,0.052716,1.994135
91649.43009,0.037994,-0.452669,0.052716,2.013685
91649.4402,0.033204,-0.447879,0.057506,2.013685
91649.45024,0.033204,-0.433509,0.043136,2.013685
91649.46034,0.037994,-0.462249,0.028766,1.994135
91649.4704,0.057154,-0.443089,0.057506,1.994135
91649.48053,0.057154,-0.443089,0.057506,1.974585
91649.49065,0.018834,-0.438299,0.057506,1.994135
91649.50072,0.023624,-0.452669,0.043136,1.994135
91649.51087,0.061944,-0.457459,0.023976,1.994135
91649.52092,0.047574,-0.438299,0.047926,1.994135
91649.53101,0.052364,-0.443089,0.062296,1.974585
91649.54115,0.047574,-0.419138,0.057506,1.974585
91649.55119,0.004464,-0.414348,0.028766,1.994135
91649.56131,0.047574,-0.467039,0.038346,1.994135
91649.5714,0.061944,-0.433509,0.043136,1.994135
91649.58146,0.052364,-0.443089,0.062296,1.974585
91649.59172,0.028414,-0.419138,0.052716,1.974585
91649.60185,0.023624,-0.404768,0.028766,1.974585
91649.61196,0.047574,-0.457459,0.047926,1.994135
91649.62198,0.047574,-0.438299,0.043136,1.994135
91649.63206,0.052364,-0.443089,0.057506,1.974585
91649.6423,0.037994,-0.419138,0.047926,1.955034
91649.65235,0.014044,-0.414348,0.028766,1.974585
91649.66235,0.047574,-0.467039,0.043136,1.994135
91649.6724,0.057154,-0.423929,0.038346,1.974585
91649.68251,0.047574,-0.452669,0.062296,1.974585
91649.69252,0.033204,-0.423929,0.052716,1.955034
91649.70265,0.028414,-0.433509,0.033556,1.974585
91649.71267,0.052364,-0.457459,0.033556,1.994135
91649.72276,0.057154,-0.428719,0.038346,1.974585
91649.73285,0.052364,-0.447879,0.057506,1.955034
91649.743,0.033204,-0.428719,0.052716,1.955034
91649.75307,0.037994,-0.457459,0.047926,1.994135
91649.76311,0.052364,-0.457459,0.038346,1.974585
91649.77335,0.057154,-0.438299,0.047926,1.974585
91649.78342,0.057154,-0.443089,0.057506,1.955034
91649.79343,0.033204,-0.409558,0.052716,1.955034
91649.80349,0.042784,-0.433509,0.038346,1.994135
91649.8136,0.042784,-0.428719,0.043136,1.974585
91649.82368,0.052364,-0.433509,0.043136,1.955034
91649.83378,0.057154,-0.447879,0.057506,1.955034
91649.84391,0.037994,-0.419138,0.052716,1.974585
91649.8541,0.028414,-0.467039,0.047926,1.974585
91649.86422,0.037994,-0.443089,0.038346,1.955034
91649.87434,0.042784,-0.438299,0.047926,1.935484
91649.88454,0.052364,-0.467039,0.062296,1.994135
91649.8945,0.037994,-0.452669,0.047926,1.974585
91649.90445,0.037994,-0.428719,0.047926,1.955034
91649.91459,0.042784,-0.438299,0.043136,1.955034
91649.92474,0.042784,-0.419138,0.043136,1.974585
91649.93471,0.052364,-0.447879,0.047926,1.974585
91649.9452,0.057154,-0.428719,0.052716,1.935484
91649.95507,0.037994,-0.409558,0.047926,1.955034
91649.96506,0.023624,-0.423929,0.028766,1.974585
91649.97519,0.028414,-0.462249,0.043136,1.955034
91649.98528,0.052364,-0.433509,0.057506,1.955034
91649.99527,0.047574,-0.452669,0.047926,1.935484
91650.00538,0.037994,-0.443089,0.047926,1.974585
91650.01547,0.052364,-0.428719,0.043136,1.955034
91650.02558,0.037994,-0.447879,0.043136,1.955034
91650.03565,0.033204,-0.438299,0.043136,1.955034
91650.04583,0.052364,-0.443089,0.057506,1.955034
91650.05583,0.057154,-0.428719,0.057506,1.935484
91650.06598,0.037994,-0.428719,0.043136,1.935484
91650.07621,0.028414,-0.447879,0.047926,1.955034
91650.08625,0.047574,-0.433509,0.043136,1.955034
91650.09645,0.047574,-0.438299,0.043136,1.935484
91650.10633,0.047574,-0.457459,0.043136,1.955034
91650.11648,0.061944,-0.438299,0.047926,1.955034
91650.12657,0.037994,-0.409558,0.047926,1.935484
91650.13684,0.023624,-0.438299,0.038346,1.935484
91650.14669,0.042784,-0.428719,0.043136,1.955034
91650.15678,0.061944,-0.428719,0.043136,1.935484
91650.16687,0.052364,-0.452669,0.047926,1.915934
91650.17701,0.042784,-0.443089,0.057506,1.955034
91650.18708,0.037994,-0.433509,0.047926,1.935484
91650.19723,0.028414,-0.428719,0.043136,1.915934
91650.20732,0.033204,-0.433509,0.047926,1.955034
91650.21739,0.061944,-0.447879,0.047926,1.935484
91650.22741,0.057154,-0.443089,0.043136,1.915934
91650.23752,0.037994,-0.433509,0.047926,1.935484
91650.24761,0.037994,-0.438299,0.047926,1.935484
91650.25771,0.028414,-0.443089,0.047926,1.915934
91650.2678,0.028414,-0.438299,0.043136,1.935484
91650.27791,0.066734,-0.447879,0.047926,1.935484
91650.28801,0.057154,-0.438299,0.043136,1.915934
91650.29813,0.037994,-0.433509,0.052716,1.935484
91650.30824,0.037994,-0.443089,0.043136,1.955034
91650.31861,0.028414,-0.457459,0.043136,1.915934
91650.3285,0.037994,-0.423929,0.047926,1.915934
91650.33861,0.066734,-0.452669,0.047926,1.935484
91650.34864,0.052364,-0.452669,0.057506,1.915934
91650.3587,0.028414,-0.419138,0.047926,1.915934
91650.3689,0.042784,-0.457459,0.047926,1.935484
91650.37886,0.037994,-0.433509,0.038346,1.896383
91650.38914,0.033204,-0.428719,0.047926,1.915934
91650.39918,0.057154,-0.462249,0.047926,1.935484
91650.40943,0.061944,-0.443089,0.047926,1.896383
91650.41937,0.028414,-0.423929,0.047926,1.935484
91650.42939,0.037994,-0.462249,0.047926,1.915934
91650.43947,0.047574,-0.428719,0.038346,1.896383
91650.44954,0.042784,-0.419138,0.038346,1.935484
91650.45975,0.057154,-0.457459,0.047926,1.915934
91650.47014,0.061944,-0.428719,0.047926,1.896383
91650.48004,0.037994,-0.433509,0.057506,1.935484
91650.49008,0.028414,-0.438299,0.047926,1.876833
91650.50044,0.037994,-0.419138,0.043136,1.915934
91650.51059,0.037994,-0.447879,0.043136,1.896383
91650.52101,0.047574,-0.433509,0.047926,1.896383
91650.53114,0.061944,-0.457459,0.047926,1.915934
91650.5408,0.052364,-0.452669,0.047926,1.896383
91650.55088,0.023624,-0.423929,0.057506,1.896383
91650.56084,0.037994,-0.467039,0.057506,1.915934
91650.57122,0.047574,-0.452669,0.038346,1.876833
91650.58095,0.033204,-0.414348,0.047926,1.896383
91650.59121,0.057154,-0.447879,0.047926,1.896383
91650.60104,0.057154,-0.438299,0.047926,1.876833
91650.61102,0.033204,-0.443089,0.057506,1.896383
91650.62131,0.047574,-0.443089,0.057506,1.876833
91650.63138,0.023624,-0.419138,0.038346,1.896383
91650.64149,0.037994,-0.438299,0.038346,1.876833
91650.65162,0.057154,-0.447879,0.047926,1.876833
91650.66184,0.042784,-0.447879,0.047926,1.896383
91650.67188,0.052364,-0.447879,0.047926,1.857283
91650.68186,0.037994,-0.423929,0.052716,1.896383
91650.69188,0.028414,-0.438299,0.057506,1.876833
91650.70213,0.037994,-0.438299,0.038346,1.876833
91650.71205,0.042784,-0.428719,0.038346,1.896383
91650.72234,0.061944,-0.443089,0.047926,1.857283
91650.73236,0.052364,-0.452669,0.038346,1.876833
91650.74253,0.047574,-0.443089,0.043136,1.876833
91650.75244,0.037994,-0.433509,0.057506,1.857283
91650.76265,0.033204,-0.438299,0.047926,1.876833
91650.77283,0.037994,-0.452669,0.043136,1.857283
91650.7828,0.033204,-0.428719,0.047926,1.896383
91650.79273,0.061944,-0.428719,0.047926,1.837732
91650.8028,0.047574,-0.457459,0.043136,1.896383
91650.81292,0.037994,-0.447879,0.052716,1.857283
91650.82303,0.037994,-0.433509,0.057506,1.857283
91650.83308,0.028414,-0.452669,0.047926,1.857283
91650.84319,0.028414,-0.414348,0.047926,1.837732
91650.85328,0.047574,-0.428719,0.052716,1.876833
91650.86334,0.052364,-0.443089,0.043136,1.837732
91650.87369,0.052364,-0.447879,0.047926,1.876833
91650.88372,0.047574,-0.447879,0.052716,1.837732
91650.89368,0.033204,-0.419138,0.047926,1.876833
91650.90375,0.033204,-0.457459,0.047926,1.837732
91650.91382,0.047574,-0.433509,0.047926,1.857283
91650.9239,0.028414,-0.433509,0.047926,1.857283
91650.93402,0.052364,-0.447879,0.038346,1.837732
91650.94411,0.061944,-0.447879,0.038346,1.857283
91650.95423,0.057154,-0.433509,0.047926,1.818182
91650.96428,0.028414,-0.423929,0.047926,1.857283
91650.97443,0.042784,-0.443089,0.052716,1.818182
91650.98448,0.037994,-0.404768,0.047926,1.857283
91650.99456,0.033204,-0.447879,0.043136,1.818182
91651.00474,0.052364,-0.428719,0.043136,1.837732
91651.01477,0.066734,-0.443089,0.038346,1.818182
91651.02488,0.033204,-0.433509,0.047926,1.857283
91651.03504,0.028414,-0.452669,0.052716,1.818182
