timestamp,x_accel,y_accel,z_accel,current_A,voltage_V
1460574.384563,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.394642,-0.220342,-0.129331,0.038320,0.000000,0.000000
1460574.404753,-0.220342,-0.129331,0.038320,0.000000,0.000000
1460574.414876,-0.220342,-0.124541,0.038320,0.039101,0.000000
1460574.424991,-0.220342,-0.119751,0.038320,0.039101,0.000000
1460574.435063,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460574.445147,-0.220342,-0.119751,0.047900,0.000000,0.000000
1460574.455266,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.465371,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.475448,-0.215552,-0.124541,0.038320,0.000000,0.000000
1460574.485601,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.495777,-0.225132,-0.124541,0.033530,0.000000,0.000000
1460574.505716,-0.215552,-0.124541,0.047900,0.039101,0.000000
1460574.515839,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460574.525898,-0.225132,-0.114961,0.038320,0.019550,0.000000
1460574.536077,-0.220342,-0.119751,0.043110,0.000000,0.000000
1460574.546190,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.556270,-0.229922,-0.124541,0.038320,0.000000,0.000000
1460574.566354,-0.220342,-0.124541,0.043110,0.039101,0.000000
1460574.576408,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.586556,-0.229922,-0.119751,0.043110,0.000000,0.000000
1460574.596899,-0.220342,-0.119751,0.043110,0.000000,0.000000
1460574.606697,-0.215552,-0.119751,0.043110,0.039101,0.000000
1460574.616845,-0.229922,-0.114961,0.038320,0.019550,0.000000
1460574.626926,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.636992,-0.220342,-0.124541,0.043110,0.039101,0.000000
1460574.647249,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.657171,-0.220342,-0.124541,0.043110,0.039101,0.000000
1460574.667470,-0.220342,-0.124541,0.047900,0.000000,0.000000
1460574.677347,-0.225132,-0.119751,0.038320,0.039101,0.000000
1460574.687603,-0.225132,-0.114961,0.043110,0.000000,0.000000
1460574.697598,-0.220342,-0.114961,0.047900,0.000000,0.000000
1460574.707678,-0.220342,-0.119751,0.047900,0.000000,0.000000
1460574.717763,-0.220342,-0.119751,0.038320,0.000000,0.000000
1460574.727992,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.737951,-0.225132,-0.124541,0.043110,0.000000,0.000000
1460574.748348,-0.225132,-0.124541,0.038320,0.019550,0.000000
1460574.758302,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.768237,-0.215552,-0.114961,0.047900,0.039101,0.000000
1460574.778336,-0.225132,-0.114961,0.043110,0.000000,0.000000
1460574.788622,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460574.798889,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460574.808908,-0.225132,-0.124541,0.038320,0.039101,0.000000
1460574.818807,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.828996,-0.225132,-0.129331,0.043110,0.000000,0.000000
1460574.839029,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460574.849337,-0.220342,-0.119751,0.043110,0.039101,0.000000
1460574.859222,-0.220342,-0.119751,0.047900,0.019550,0.000000
1460574.869312,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460574.879498,-0.220342,-0.119751,0.043110,0.000000,0.000000
1460574.889476,-0.225132,-0.119751,0.047900,0.000000,0.000000
1460574.899574,-0.225132,-0.124541,0.043110,0.000000,0.000000
1460574.909711,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460574.919793,-0.215552,-0.124541,0.043110,0.000000,0.000000
1460574.929959,-0.220342,-0.119751,0.043110,0.039101,0.000000
1460574.939992,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460574.969898,-0.215552,-0.124541,0.043110,0.000000,0.000000
1460574.980526,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460574.991915,-0.220342,-0.119751,0.043110,0.039101,0.000000
1460575.000798,-0.220342,-0.119751,0.047900,0.000000,0.000000
1460575.010660,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460575.020911,-0.225132,-0.124541,0.038320,0.039101,0.000000
1460575.031036,-0.215552,-0.124541,0.047900,0.000000,0.000000
1460575.041102,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460575.051056,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.061236,-0.215552,-0.124541,0.043110,0.000000,0.000000
1460575.071288,-0.225132,-0.119751,0.038320,0.058651,0.000000
1460575.082223,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.091645,-0.215552,-0.119751,0.047900,0.000000,0.000000
1460575.101599,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460575.111731,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.121929,-0.220342,-0.124541,0.047900,0.000000,0.000000
1460575.131997,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.141983,-0.229922,-0.124541,0.038320,0.000000,0.000000
1460575.152212,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.162250,-0.225132,-0.124541,0.043110,0.000000,0.000000
1460575.172282,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460575.182612,-0.220342,-0.119751,0.043110,0.000000,0.000000
1460575.192558,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.202653,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.212725,-0.220342,-0.124541,0.038320,0.000000,0.000000
1460575.222718,-0.220342,-0.119751,0.043110,0.000000,0.000000
1460575.232927,-0.220342,-0.124541,0.038320,0.000000,0.000000
1460575.243062,-0.220342,-0.124541,0.038320,0.039101,0.000000
1460575.253177,-0.225132,-0.124541,0.043110,0.000000,0.000000
1460575.263147,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460575.273290,-0.220342,-0.124541,0.038320,0.000000,0.000000
1460575.283349,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.293539,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.303541,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.313704,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.323973,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460575.334047,-0.220342,-0.119751,0.038320,0.000000,0.000000
1460575.344044,-0.220342,-0.124541,0.043110,0.000000,0.000000
1460575.354211,-0.229922,-0.124541,0.038320,0.000000,0.000000
1460575.364195,-0.220342,-0.124541,0.043110,0.039101,0.000000
1460575.374245,-0.225132,-0.100591,0.057480,0.039101,0.000000
1460575.384385,-0.253872,-0.124541,0.038320,0.019550,0.000000
1460575.394508,-0.239502,-0.119751,0.033530,0.000000,0.000000
1460575.404747,-0.220342,-0.124541,0.047900,0.039101,0.000000
1460575.414750,-0.244292,-0.114961,0.043110,0.000000,0.000000
1460575.424730,-0.234712,-0.129331,0.023950,0.000000,2.314000
1460575.435128,-0.220342,-0.119751,0.062271,0.000000,2.314000
1460575.445015,-0.225132,-0.134121,0.038320,0.000000,2.314000
1460575.455203,-0.239502,-0.119751,0.038320,0.000000,2.314000
1460575.465129,-0.215552,-0.124541,0.057480,0.000000,2.314000
1460575.475366,-0.215552,-0.129331,0.043110,0.000000,2.314000
1460575.485514,-0.244292,-0.119751,0.033530,0.000000,2.314000
1460575.495367,-0.220342,-0.124541,0.043110,0.039101,2.314000
1460575.505549,-0.225132,-0.124541,0.047900,0.000000,2.314000
1460575.515696,-0.244292,-0.124541,0.033530,0.000000,2.314000
1460575.525826,-0.225132,-0.138911,0.038320,0.019550,2.314000
1460575.536036,-0.210762,-0.124541,0.047900,0.019550,2.314000
1460575.545950,-0.234712,-0.124541,0.033530,0.000000,2.314000
1460575.556001,-0.225132,-0.124541,0.038320,0.000000,2.314000
1460575.566238,-0.210762,-0.114961,0.052690,0.039101,2.314000
1460575.576281,-0.225132,-0.114961,0.043110,0.000000,2.314000
1460575.586287,-0.225132,-0.114961,0.043110,0.039101,2.314000
1460575.596391,-0.220342,-0.119751,0.047900,0.019550,2.314000
1460575.606449,-0.220342,-0.124541,0.043110,0.000000,2.314000
1460575.616729,-0.229922,-0.124541,0.033530,0.000000,2.314000
1460575.626657,-0.220342,-0.124541,0.043110,0.019550,2.314000
1460575.636757,-0.220342,-0.124541,0.043110,0.039101,2.314000
1460575.647642,-0.225132,-0.124541,0.038320,0.058651,2.314000
1460575.657049,-0.225132,-0.114961,0.043110,0.000000,2.314000
1460575.667224,-0.215552,-0.119751,0.047900,0.039101,2.314000
1460575.677120,-0.220342,-0.119751,0.043110,0.078201,2.314000
1460575.687341,-0.229922,-0.124541,0.038320,0.058651,2.314000
1460575.697413,-0.220342,-0.124541,0.047900,0.000000,2.314000
1460575.707608,-0.220342,-0.124541,0.043110,0.019550,2.314000
1460575.717585,-0.234712,-0.124541,0.033530,0.019550,2.314000
1460575.727807,-0.253872,-0.119751,0.023950,0.000000,2.314000
1460575.737799,-0.148491,-0.138911,0.086221,0.019550,2.314000
1460575.747866,-0.100591,-0.134121,0.071851,0.019550,2.314000
1460575.757948,-0.493374,0.613125,-0.148491,0.039101,2.314000
1460575.768285,0.014370,-0.076641,0.067061,0.058651,2.314000
1460575.778241,-0.268242,-0.277822,0.004790,0.039101,2.314000
1460575.788457,-0.220342,-0.047900,0.086221,0.019550,2.314000
1460575.798483,-0.311353,-0.052690,0.000000,0.019550,2.314000
1460575.808535,-0.335303,-0.234712,0.000000,0.058651,2.314000
1460575.818557,-0.143701,-0.258662,0.052690,0.078201,2.314000
1460575.828764,-0.301772,0.000000,0.023950,0.039101,2.314000
1460575.839045,-0.182021,-0.081431,0.105381,0.078201,2.314000
1460575.848959,-0.220342,-0.177231,0.033530,0.000000,2.314000
1460575.859116,-0.311353,-0.134121,0.009580,0.019550,2.314000
1460575.869124,-0.263452,-0.114961,0.009580,0.078201,2.314000
1460575.879194,-0.191602,-0.086221,0.043110,0.019550,2.314000
1460575.889216,-0.201182,-0.110171,0.062271,0.078201,2.314000
1460575.899365,-0.249082,-0.105381,0.038320,0.019550,2.314000
1460575.909402,-0.234712,-0.119751,0.014370,0.039101,2.314000
1460575.919528,-0.234712,-0.134121,0.047900,0.000000,2.314000
1460575.929678,-0.196392,-0.158071,0.057480,0.039101,2.314000
1460575.939761,-0.273032,-0.138911,0.014370,0.000000,2.314000
1460575.949793,-0.172441,-0.124541,0.086221,0.000000,2.314000
1460575.959918,-0.234712,-0.124541,0.023950,0.019550,2.314000
1460575.970029,-0.282612,-0.086221,0.009580,0.000000,2.314000
1460575.980088,-0.201182,-0.100591,0.052690,0.058651,2.314000
1460575.990231,-0.186812,-0.129331,0.062271,0.039101,2.314000
1460576.000301,-0.239502,-0.134121,0.047900,0.019550,2.314000
1460576.010407,-0.234712,-0.143701,0.028740,0.078201,2.314000
1460576.020529,-0.225132,-0.124541,0.047900,0.078201,2.314000
1460576.030665,-0.239502,-0.138911,0.028740,0.078201,2.314000
1460576.040759,-0.225132,-0.134121,0.038320,0.019550,2.314000
1460576.051038,-0.210762,-0.124541,0.057480,0.039101,2.314000
1460576.060905,-0.229922,-0.114961,0.043110,0.000000,2.314000
1460576.070960,-0.229922,-0.100591,0.038320,0.039101,2.314000
1460576.081094,-0.215552,-0.114961,0.047900,0.039101,2.314000
1460576.091183,-0.229922,-0.114961,0.043110,0.019550,2.314000
1460576.101271,-0.229922,-0.134121,0.033530,0.039101,2.314000
1460576.111410,-0.215552,-0.129331,0.047900,0.058651,2.314000
1460576.121531,-0.229922,-0.105381,0.038320,0.058651,2.314000
1460576.131580,-0.191602,-0.138911,0.047900,0.078201,2.314000
1460576.141668,-0.225132,-0.114961,0.043110,0.078201,2.314000
1460576.151743,-0.263452,-0.124541,0.014370,0.078201,2.314000
1460576.163128,-0.196392,-0.119751,0.062271,0.078201,2.314000
1460576.171938,-0.225132,-0.119751,0.038320,0.097752,2.314000
1460576.182071,-0.229922,-0.114961,0.033530,0.058651,2.314000
1460576.192158,-0.215552,-0.119751,0.057480,0.078201,2.314000
1460576.202261,-0.229922,-0.124541,0.023950,0.058651,2.314000
1460576.212697,-0.239502,-0.110171,0.038320,0.078201,2.314000
1460576.222497,-0.215552,-0.134121,0.043110,0.058651,2.314000
1460576.232551,-0.210762,-0.124541,0.038320,0.039101,2.314000
1460576.242663,-0.210762,-0.134121,0.047900,0.058651,2.314000
1460576.252735,-0.215552,-0.124541,0.038320,0.058651,2.314000
1460576.262845,-0.229922,-0.114961,0.038320,0.078201,2.314000
1460576.272962,-0.239502,-0.110171,0.038320,0.039101,2.314000
1460576.283064,-0.273032,-0.129331,-0.019160,0.058651,2.314000
1460576.293115,-0.019160,-0.100591,0.129331,0.058651,2.314000
1460576.303239,-0.277822,-0.038320,0.028740,0.058651,2.314000
1460576.313369,-0.143701,-0.071851,0.047900,0.019550,2.314000
1460576.323395,-0.311353,-0.095801,0.000000,0.019550,2.314000
1460576.333533,0.014370,-0.172441,0.182021,0.117302,2.314000
1460576.343663,-0.474214,-0.062271,-0.129331,0.039101,2.314000
1460576.353756,-0.091011,-0.162861,0.148491,0.097752,2.314000
1460576.363859,-0.282612,-0.124541,0.000000,0.058651,2.314000
1460576.373939,-0.263452,-0.162861,-0.019160,0.117302,2.314000
1460576.384021,-0.215552,-0.105381,0.114961,0.039101,2.314000
1460576.394198,-0.191602,-0.129331,0.023950,0.058651,2.314000
1460576.404243,-0.191602,-0.114961,0.091011,0.058651,2.314000
1460576.414324,-0.253872,-0.114961,-0.004790,0.039101,2.314000
1460576.424390,-0.186812,-0.124541,0.076641,0.019550,2.314000
1460576.434589,-0.258662,-0.114961,0.014370,0.039101,2.314000
1460576.444658,-0.205972,-0.148491,0.038320,0.000000,2.314000
1460576.454712,-0.249082,-0.095801,0.057480,0.039101,2.314000
1460576.464794,-0.239502,-0.134121,0.009580,0.117302,2.314000
1460576.474913,-0.201182,-0.119751,0.076641,0.097752,2.314000
1460576.485022,-0.301772,-0.100591,-0.014370,0.039101,2.314000
1460576.495126,-0.191602,-0.129331,0.067061,0.078201,2.314000
1460576.505176,-0.263452,-0.110171,0.023950,0.019550,2.314000
1460576.515333,-0.215552,-0.138911,0.033530,0.058651,2.314000
1460576.525427,-0.253872,-0.110171,0.047900,0.019550,2.314000
1460576.535544,-0.201182,-0.138911,0.038320,0.117302,2.314000
1460576.545681,-0.229922,-0.114961,0.052690,0.039101,2.314000
1460576.555668,-0.244292,-0.114961,0.023950,0.097752,2.314000
1460576.565886,-0.186812,-0.124541,0.071851,0.058651,2.314000
1460576.575978,-0.249082,-0.110171,0.028740,0.039101,2.314000
1460576.586085,-0.201182,-0.124541,0.057480,0.058651,2.314000
1460576.596196,-0.249082,-0.110171,0.033530,0.058651,2.314000
1460576.606191,-0.201182,-0.129331,0.057480,0.039101,2.314000
1460576.616291,-0.253872,-0.129331,0.028740,0.078201,2.314000
1460576.626337,-0.220342,-0.119751,0.047900,0.097752,2.314000
1460576.636554,-0.225132,-0.124541,0.052690,0.019550,2.314000
1460576.646566,-0.234712,-0.119751,0.028740,0.078201,2.314000
1460576.656635,-0.225132,-0.119751,0.043110,0.058651,2.314000
1460576.666743,-0.229922,-0.114961,0.038320,0.058651,2.314000
1460576.676839,-0.210762,-0.124541,0.057480,0.039101,2.314000
1460576.686917,-0.239502,-0.124541,0.028740,0.039101,2.314000
1460576.697226,-0.201182,-0.124541,0.057480,0.078201,2.314000
1460576.707134,-0.249082,-0.124541,0.023950,0.039101,2.314000
1460576.717214,-0.191602,-0.129331,0.057480,0.019550,2.314000
1460576.727348,-0.239502,-0.114961,0.038320,0.019550,2.314000
1460576.737497,-0.220342,-0.119751,0.038320,0.097752,2.314000
1460576.747538,-0.215552,-0.114961,0.038320,0.039101,2.314000
1460576.757820,-0.220342,-0.114961,0.043110,0.058651,2.314000
1460576.767757,-0.229922,-0.114961,0.043110,0.039101,2.314000
1460576.777894,-0.215552,-0.124541,0.043110,0.019550,2.314000
1460576.788234,-0.225132,-0.114961,0.038320,0.058651,2.314000
1460576.798151,-0.220342,-0.124541,0.043110,0.136852,2.314000
1460576.808286,-0.239502,-0.119751,0.033530,0.078201,2.314000
1460576.818407,-0.201182,-0.134121,0.043110,0.058651,2.314000
1460576.828300,-0.229922,-0.129331,0.043110,0.058651,2.314000
1460576.838454,-0.225132,-0.119751,0.038320,0.136852,2.314000
1460576.848663,-0.215552,-0.119751,0.043110,0.078201,2.314000
1460576.858845,-0.225132,-0.110171,0.043110,0.117302,2.314000
1460576.868809,-0.229922,-0.110171,0.038320,0.097752,2.314000
1460576.879226,-0.210762,-0.129331,0.047900,0.019550,2.314000
1460576.888949,-0.220342,-0.124541,0.043110,0.058651,2.314000
1460576.899288,-0.229922,-0.129331,0.033530,0.058651,2.314000
1460576.909281,-0.225132,-0.124541,0.043110,0.058651,2.314000
1460576.919328,-0.220342,-0.119751,0.043110,0.078201,0.000000
1460576.929692,-0.244292,-0.114961,0.038320,0.039101,0.000000
1460576.939404,-0.215552,-0.119751,0.047900,0.097752,0.000000
1460576.949544,-0.225132,-0.105381,0.038320,0.019550,0.000000
1460576.959683,-0.225132,-0.114961,0.043110,0.058651,0.000000
1460576.969730,-0.229922,-0.124541,0.033530,0.117302,0.000000
1460576.979864,-0.210762,-0.129331,0.047900,0.039101,0.000000
1460576.989984,-0.225132,-0.129331,0.047900,0.039101,0.000000
1460577.000021,-0.244292,-0.114961,0.028740,0.058651,0.000000
1460577.010136,-0.210762,-0.129331,0.047900,0.039101,0.000000
1460577.020298,-0.225132,-0.119751,0.038320,0.019550,0.000000
1460577.030352,-0.244292,-0.114961,0.033530,0.039101,0.000000
1460577.040539,-0.210762,-0.114961,0.057480,0.039101,0.000000
1460577.050546,-0.220342,-0.114961,0.043110,0.058651,0.000000
1460577.060653,-0.234712,-0.124541,0.038320,0.019550,0.000000
1460577.070760,-0.229922,-0.124541,0.047900,0.039101,0.000000
1460577.080852,-0.210762,-0.124541,0.043110,0.039101,0.000000
1460577.090994,-0.249082,-0.124541,0.033530,0.019550,0.000000
1460577.101118,-0.225132,-0.124541,0.047900,0.039101,0.000000
1460577.111255,-0.215552,-0.129331,0.043110,0.019550,0.000000
1460577.121263,-0.225132,-0.124541,0.043110,0.058651,0.000000
1460577.131321,-0.220342,-0.110171,0.047900,0.058651,0.000000
1460577.141383,-0.210762,-0.119751,0.043110,0.019550,0.000000
1460577.151540,-0.201182,-0.124541,0.038320,0.039101,0.000000
1460577.161973,-0.210762,-0.100591,0.043110,0.019550,0.000000
1460577.171862,-0.205972,-0.124541,0.043110,0.039101,0.000000
1460577.181815,-0.186812,-0.114961,0.071851,0.019550,0.000000
1460577.191914,-0.239502,-0.138911,0.023950,0.078201,0.000000
1460577.202061,-0.249082,-0.114961,0.047900,0.058651,0.000000
1460577.212387,-0.215552,-0.114961,0.047900,0.039101,0.000000
1460577.222247,-0.239502,-0.105381,0.038320,0.019550,0.000000
1460577.232354,-0.220342,-0.124541,0.057480,0.000000,0.000000
1460577.242370,-0.249082,-0.114961,0.028740,0.039101,0.000000
1460577.252591,-0.186812,-0.129331,0.067061,0.019550,0.000000
1460577.262945,-0.215552,-0.124541,0.038320,0.019550,0.000000
1460577.272721,-0.239502,-0.124541,0.033530,0.039101,0.000000
1460577.282796,-0.220342,-0.129331,0.052690,0.039101,0.000000
1460577.292951,-0.229922,-0.119751,0.038320,0.039101,0.000000
1460577.303260,-0.215552,-0.124541,0.047900,0.039101,0.000000
1460577.313359,-0.220342,-0.114961,0.043110,0.019550,0.000000
1460577.323497,-0.210762,-0.119751,0.043110,0.019550,0.000000
1460577.333449,-0.239502,-0.119751,0.043110,0.039101,0.000000
1460577.343676,-0.229922,-0.124541,0.038320,0.019550,0.000000
1460577.353600,-0.220342,-0.134121,0.043110,0.019550,0.000000
1460577.363708,-0.201182,-0.129331,0.052690,0.058651,0.000000
1460577.373844,-0.215552,-0.119751,0.052690,0.000000,0.000000
1460577.383992,-0.239502,-0.110171,0.028740,0.097752,0.000000
1460577.393869,-0.229922,-0.100591,0.033530,0.019550,0.000000
1460577.404073,-0.210762,-0.124541,0.052690,0.039101,0.000000
1460577.414327,-0.220342,-0.129331,0.043110,0.019550,0.000000
1460577.424466,-0.229922,-0.129331,0.047900,0.000000,0.000000
1460577.434479,-0.421523,-0.028740,-0.038320,0.019550,0.000000
1460577.444477,0.023950,-0.239502,0.119751,0.019550,0.000000
1460577.454731,-0.182021,0.009580,0.076641,0.019550,0.000000
1460577.464643,-0.263452,-0.191602,-0.019160,0.078201,0.000000
1460577.474892,-0.387993,-0.138911,-0.023950,0.000000,0.000000
1460577.484790,-0.052690,-0.086221,0.124541,0.019550,0.000000
1460577.495237,-0.364043,-0.071851,-0.052690,0.078201,0.000000
1460577.505010,-0.402363,-0.095801,-0.043110,0.039101,0.000000
1460577.515147,-0.253872,-0.119751,0.019160,0.000000,0.000000
1460577.525167,-0.210762,-0.105381,0.067061,0.019550,0.000000
1460577.535390,-0.282612,-0.153281,0.009580,0.000000,0.000000
1460577.545489,-0.277822,-0.110171,0.009580,0.039101,0.000000
1460577.555568,-0.162861,-0.129331,0.067061,0.078201,0.000000
1460577.565638,-0.205972,-0.105381,0.033530,0.019550,0.000000
1460577.575737,-0.253872,-0.095801,0.023950,0.000000,0.000000
1460577.585954,-0.205972,-0.110171,0.038320,0.058651,0.000000
1460577.595959,-0.196392,-0.095801,0.047900,0.019550,0.000000
1460577.606121,-0.234712,-0.105381,0.038320,0.039101,0.000000
1460577.616319,-0.229922,-0.100591,0.043110,0.019550,0.000000
1460577.626619,-0.196392,-0.124541,0.052690,0.000000,0.000000
1460577.636529,-0.229922,-0.124541,0.038320,0.000000,0.000000
1460577.646507,-0.239502,-0.143701,0.033530,0.019550,0.000000
1460577.656553,-0.205972,-0.143701,0.038320,0.000000,0.000000
1460577.666799,-0.210762,-0.129331,0.043110,0.000000,0.000000
1460577.676767,-0.239502,-0.129331,0.033530,0.000000,0.000000
1460577.686986,-0.225132,-0.114961,0.043110,0.000000,0.000000
1460577.696950,-0.210762,-0.114961,0.047900,0.000000,0.000000
1460577.707174,-0.225132,-0.110171,0.043110,0.058651,0.000000
1460577.717352,-0.229922,-0.114961,0.038320,0.019550,0.000000
1460577.727258,-0.210762,-0.124541,0.038320,0.019550,0.000000
1460577.737513,-0.225132,-0.124541,0.038320,0.019550,0.000000
1460577.747478,-0.234712,-0.134121,0.033530,0.019550,0.000000
1460577.757653,-0.215552,-0.129331,0.043110,0.058651,0.000000
1460577.767643,-0.220342,-0.124541,0.047900,0.078201,0.000000
1460577.777926,-0.234712,-0.114961,0.038320,0.019550,0.000000
1460577.787854,-0.220342,-0.114961,0.043110,0.000000,0.000000
1460577.797945,-0.210762,-0.114961,0.047900,0.078201,0.000000
1460577.808036,-0.225132,-0.119751,0.038320,0.000000,0.000000
1460577.818242,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460577.828495,-0.215552,-0.129331,0.047900,0.058651,0.000000
1460577.838539,-0.225132,-0.134121,0.038320,0.000000,0.000000
1460577.848437,-0.225132,-0.129331,0.038320,0.000000,0.000000
1460577.858549,-0.210762,-0.129331,0.043110,0.000000,0.000000
1460577.868843,-0.220342,-0.114961,0.038320,0.000000,0.000000
1460577.878841,-0.220342,-0.119751,0.038320,0.000000,0.000000
1460577.889035,-0.220342,-0.114961,0.047900,0.039101,0.000000
1460577.899092,-0.225132,-0.119751,0.038320,0.019550,0.000000
1460577.909013,-0.225132,-0.119751,0.043110,0.000000,0.000000
1460577.919158,-0.220342,-0.124541,0.043110,0.000000,2.314000
1460577.929560,-0.220342,-0.124541,0.038320,0.058651,2.314000
1460577.939383,-0.225132,-0.129331,0.038320,0.000000,2.314000
1460577.949553,-0.225132,-0.124541,0.043110,0.039101,2.314000
1460577.959642,-0.215552,-0.119751,0.043110,0.019550,2.314000
1460577.969845,-0.220342,-0.114961,0.043110,0.019550,2.314000
1460577.979741,-0.225132,-0.119751,0.038320,0.019550,2.314000
1460577.989842,-0.225132,-0.119751,0.038320,0.019550,2.314000
1460578.000306,-0.220342,-0.124541,0.043110,0.000000,2.314000
1460578.010155,-0.215552,-0.134121,0.043110,0.039101,2.314000
1460578.020250,-0.225132,-0.124541,0.038320,0.019550,2.314000
1460578.030210,-0.205972,-0.119751,0.047900,0.058651,2.314000
1460578.040526,-0.210762,-0.129331,0.047900,0.019550,2.314000
