timestamp,x_accel,y_accel,z_accel,current_A,voltage_V
1460912.854019,-0.268242,-0.114961,0.038320,0.000000,2.314000
1460912.864129,-0.196392,-0.153281,0.019160,0.000000,2.314000
1460912.874275,-0.205972,-0.129331,0.086221,0.039101,2.314000
1460912.884310,-0.201182,-0.143701,0.019160,0.000000,2.314000
1460912.894374,-0.220342,-0.110171,0.071851,0.039101,2.314000
1460912.904489,-0.220342,-0.095801,0.043110,0.078201,2.314000
1460912.914786,-0.196392,-0.114961,0.052690,0.058651,2.314000
1460912.924900,-0.263452,-0.086221,0.043110,0.058651,2.314000
1460912.934905,-0.191602,-0.134121,0.047900,0.078201,2.314000
1460912.944975,-0.253872,-0.114961,0.033530,0.117302,2.314000
1460912.955027,-0.205972,-0.134121,0.047900,0.019550,2.314000
1460912.965181,-0.239502,-0.124541,0.038320,0.117302,2.314000
1460912.975251,-0.229922,-0.124541,0.033530,0.039101,2.314000
1460912.985396,-0.229922,-0.124541,0.047900,0.039101,2.314000
1460912.995451,-0.249082,-0.110171,0.038320,0.058651,2.314000
1460913.005512,-0.210762,-0.114961,0.047900,0.000000,2.314000
1460913.015674,-0.234712,-0.110171,0.033530,0.019550,2.314000
1460913.025806,-0.210762,-0.114961,0.057480,0.019550,2.314000
1460913.035841,-0.239502,-0.119751,0.028740,0.019550,2.314000
1460913.046005,-0.201182,-0.114961,0.033530,0.058651,2.314000
1460913.056197,-0.249082,-0.091011,0.047900,0.000000,2.314000
1460913.066147,-0.210762,-0.100591,0.057480,0.097752,2.314000
1460913.076268,-0.210762,-0.105381,0.047900,0.078201,2.314000
1460913.086353,-0.239502,-0.095801,0.038320,0.039101,2.314000
1460913.096378,-0.239502,-0.124541,0.033530,0.097752,2.314000
1460913.106448,-0.186812,-0.129331,0.067061,0.117302,2.314000
1460913.116601,-0.253872,-0.138911,0.023950,0.078201,2.314000
1460913.126681,-0.220342,-0.158071,0.043110,0.117302,2.314000
1460913.136813,-0.239502,-0.162861,0.033530,0.039101,2.314000
1460913.146954,-0.205972,-0.148491,0.043110,0.078201,2.314000
1460913.156994,-0.239502,-0.110171,0.038320,0.039101,2.314000
1460913.167212,-0.210762,-0.114961,0.047900,0.117302,2.314000
1460913.177165,-0.229922,-0.095801,0.038320,0.039101,2.314000
1460913.187272,-0.210762,-0.100591,0.057480,0.039101,2.314000
1460913.197379,-0.220342,-0.110171,0.047900,0.019550,2.314000
1460913.207443,-0.239502,-0.124541,0.033530,0.039101,2.314000
1460913.217539,-0.220342,-0.134121,0.038320,0.039101,2.314000
1460913.227609,-0.229922,-0.134121,0.038320,0.058651,2.314000
1460913.237709,-0.229922,-0.138911,0.043110,0.039101,2.314000
1460913.248120,-0.215552,-0.114961,0.047900,0.078201,2.314000
1460913.257944,-0.220342,-0.119751,0.047900,0.078201,2.314000
1460913.268283,-0.229922,-0.110171,0.038320,0.078201,2.314000
1460913.278223,-0.215552,-0.119751,0.047900,0.078201,2.314000
1460913.288365,-0.229922,-0.114961,0.038320,0.058651,2.314000
1460913.298384,-0.220342,-0.129331,0.047900,0.078201,2.314000
1460913.308384,-0.234712,-0.129331,0.033530,0.058651,2.314000
1460913.318510,-0.215552,-0.129331,0.052690,0.097752,2.314000
1460913.328610,-0.239502,-0.134121,0.038320,0.039101,2.314000
1460913.338666,-0.239502,-0.119751,0.043110,0.078201,2.314000
1460913.348834,-0.215552,-0.119751,0.047900,0.078201,2.314000
1460913.358909,-0.229922,-0.114961,0.043110,0.078201,2.314000
1460913.369049,-0.239502,-0.100591,0.038320,0.039101,2.314000
1460913.379148,-0.215552,-0.114961,0.047900,0.117302,2.314000
1460913.389287,-0.225132,-0.124541,0.043110,0.078201,2.314000
1460913.399276,-0.234712,-0.114961,0.033530,0.117302,2.314000
1460913.409383,-0.215552,-0.124541,0.047900,0.136852,2.314000
1460913.419542,-0.215552,-0.129331,0.043110,0.117302,2.314000
1460913.429569,-0.239502,-0.124541,0.033530,0.097752,2.314000
1460913.439710,-0.210762,-0.119751,0.057480,0.097752,2.314000
1460913.449776,-0.220342,-0.124541,0.038320,0.097752,2.314000
1460913.459955,-0.229922,-0.119751,0.038320,0.078201,2.314000
1460913.469960,-0.225132,-0.119751,0.047900,0.097752,2.314000
1460913.480000,-0.215552,-0.119751,0.043110,0.078201,2.314000
1460913.490135,-0.229922,-0.124541,0.038320,0.156403,2.314000
1460913.500262,-0.225132,-0.129331,0.047900,0.078201,2.314000
1460913.510287,-0.225132,-0.119751,0.043110,0.136852,2.314000
1460913.520494,-0.220342,-0.124541,0.038320,0.058651,2.314000
1460913.530532,-0.229922,-0.119751,0.043110,0.117302,2.314000
1460913.540624,-0.220342,-0.110171,0.043110,0.058651,2.314000
1460913.550709,-0.220342,-0.114961,0.038320,0.078201,2.314000
1460913.560780,-0.229922,-0.114961,0.033530,0.097752,2.314000
1460913.570958,-0.225132,-0.119751,0.043110,0.078201,2.314000
1460913.581140,-0.220342,-0.114961,0.033530,0.156403,2.314000
1460913.591206,-0.220342,-0.124541,0.038320,0.097752,2.314000
1460913.601272,-0.229922,-0.119751,0.038320,0.078201,2.314000
1460913.611414,-0.220342,-0.129331,0.043110,0.058651,2.314000
1460913.621434,-0.225132,-0.134121,0.038320,0.078201,2.314000
1460913.631476,-0.234712,-0.119751,0.038320,0.058651,2.314000
1460913.641568,-0.215552,-0.114961,0.047900,0.136852,2.314000
1460913.651691,-0.229922,-0.114961,0.028740,0.097752,2.314000
1460913.661766,-0.210762,-0.124541,0.047900,0.078201,2.314000
1460913.671897,-0.225132,-0.114961,0.038320,0.078201,2.314000
1460913.681952,-0.229922,-0.100591,0.038320,0.136852,2.314000
1460913.692051,-0.201182,-0.114961,0.052690,0.136852,2.314000
1460913.702196,-0.239502,-0.119751,0.033530,0.078201,2.314000
1460913.712251,-0.220342,-0.124541,0.043110,0.039101,2.314000
1460913.722377,-0.229922,-0.124541,0.033530,0.078201,2.314000
1460913.732651,-0.225132,-0.124541,0.043110,0.058651,2.314000
1460913.742569,-0.239502,-0.114961,0.033530,0.078201,2.314000
1460913.752831,-0.210762,-0.119751,0.047900,0.156403,2.314000
1460913.762741,-0.210762,-0.119751,0.052690,0.136852,2.314000
1460913.772959,-0.229922,-0.114961,0.038320,0.156403,2.314000
1460913.783106,-0.210762,-0.124541,0.047900,0.097752,2.314000
1460913.793201,-0.225132,-0.124541,0.043110,0.078201,2.314000
1460913.803238,-0.234712,-0.119751,0.033530,0.117302,2.314000
1460913.813230,-0.225132,-0.114961,0.043110,0.097752,2.314000
1460913.823369,-0.215552,-0.119751,0.047900,0.058651,2.314000
1460913.833478,-0.229922,-0.119751,0.038320,0.078201,2.314000
1460913.843539,-0.225132,-0.119751,0.047900,0.136852,2.314000
1460913.853669,-0.215552,-0.114961,0.043110,0.058651,2.314000
1460913.863687,-0.229922,-0.114961,0.038320,0.078201,2.314000
1460913.873917,-0.225132,-0.119751,0.038320,0.078201,2.314000
1460913.884071,-0.215552,-0.124541,0.047900,0.039101,2.314000
1460913.894117,-0.229922,-0.124541,0.043110,0.058651,0.000000
1460913.904149,-0.225132,-0.124541,0.043110,0.078201,0.000000
1460913.914308,-0.225132,-0.119751,0.043110,0.058651,0.000000
1460913.924411,-0.229922,-0.124541,0.038320,0.078201,0.000000
1460913.934479,-0.225132,-0.119751,0.038320,0.117302,0.000000
1460913.944525,-0.229922,-0.110171,0.038320,0.078201,0.000000
1460913.954883,-0.215552,-0.119751,0.047900,0.039101,0.000000
1460913.965121,-0.229922,-0.114961,0.038320,0.058651,0.000000
1460913.975126,-0.225132,-0.124541,0.038320,0.039101,0.000000
1460913.984999,-0.215552,-0.129331,0.047900,0.136852,0.000000
1460913.995124,-0.234712,-0.124541,0.033530,0.058651,0.000000
1460914.005141,-0.210762,-0.119751,0.057480,0.097752,0.000000
1460914.015302,-0.225132,-0.114961,0.038320,0.039101,0.000000
1460914.025345,-0.234712,-0.110171,0.038320,0.117302,0.000000
1460914.035569,-0.210762,-0.114961,0.052690,0.058651,0.000000
1460914.045546,-0.234712,-0.114961,0.028740,0.117302,0.000000
1460914.055636,-0.210762,-0.124541,0.052690,0.019550,0.000000
1460914.065750,-0.253872,-0.105381,0.023950,0.097752,0.000000
1460914.075834,-0.225132,-0.124541,0.038320,0.039101,0.000000
1460914.085918,-0.215552,-0.129331,0.057480,0.078201,0.000000
1460914.096005,-0.249082,-0.119751,0.028740,0.058651,0.000000
1460914.106141,-0.229922,-0.124541,0.038320,0.039101,0.000000
1460914.116236,-0.177231,-0.134121,0.062271,0.058651,0.000000
1460914.126302,-0.244292,-0.138911,0.019160,0.039101,0.000000
1460914.136423,-0.287402,-0.071851,0.019160,0.000000,0.000000
1460914.146544,-0.148491,-0.134121,0.086221,0.039101,0.000000
1460914.156718,-0.268242,-0.114961,0.014370,0.019550,0.000000
1460914.167034,-0.239502,-0.114961,0.038320,0.039101,0.000000
1460914.176814,-0.215552,-0.124541,0.043110,0.097752,0.000000
1460914.187094,-0.186812,-0.110171,0.057480,0.039101,0.000000
1460914.197033,-0.253872,-0.124541,0.023950,0.019550,0.000000
1460914.207189,-0.239502,-0.124541,0.043110,0.019550,0.000000
1460914.217237,-0.191602,-0.134121,0.062271,0.058651,0.000000
1460914.227383,-0.249082,-0.119751,0.033530,0.039101,0.000000
1460914.237459,-0.239502,-0.119751,0.047900,0.019550,0.000000
1460914.247580,-0.229922,-0.119751,0.038320,0.039101,0.000000
1460914.257637,-0.215552,-0.129331,0.043110,0.058651,0.000000
1460914.267798,-0.234712,-0.110171,0.043110,0.019550,0.000000
1460914.278114,-0.292192,-0.110171,0.004790,0.039101,0.000000
1460914.288190,-0.177231,-0.129331,0.062271,0.019550,0.000000
1460914.298387,-0.225132,-0.134121,0.047900,0.000000,0.000000
1460914.308141,-0.253872,-0.134121,0.014370,0.058651,0.000000
1460914.318356,-0.210762,-0.110171,0.057480,0.058651,0.000000
1460914.328285,-0.196392,-0.129331,0.052690,0.019550,0.000000
1460914.338487,-0.234712,-0.114961,0.033530,0.019550,0.000000
1460914.348600,-0.263452,-0.086221,0.028740,0.019550,0.000000
1460914.358620,-0.196392,-0.134121,0.047900,0.078201,0.000000
1460914.368746,-0.201182,-0.124541,0.062271,0.000000,0.000000
1460914.378783,-0.229922,-0.134121,0.028740,0.019550,0.000000
1460914.388892,-0.277822,-0.095801,0.019160,0.000000,0.000000
1460914.399008,-0.014370,-0.249082,0.057480,0.039101,0.000000
1460914.409127,-0.378413,-0.110171,0.004790,0.039101,0.000000
1460914.419278,-0.373623,-0.158071,-0.047900,0.000000,0.000000
1460914.429315,-0.124541,-0.172441,0.129331,0.019550,0.000000
1460914.439389,-0.124541,-0.191602,0.100591,0.019550,0.000000
1460914.449671,-0.258662,-0.172441,0.004790,0.078201,0.000000
1460914.459610,-0.239502,-0.105381,0.062271,0.000000,0.000000
1460914.469792,-0.153281,-0.119751,0.057480,0.019550,0.000000
1460914.479848,-0.205972,-0.081431,0.067061,0.039101,0.000000
1460914.490007,-0.234712,-0.086221,0.043110,0.019550,0.000000
1460914.500018,-0.229922,-0.100591,0.033530,0.019550,0.000000
1460914.510154,-0.205972,-0.143701,0.057480,0.058651,0.000000
1460914.520253,-0.239502,-0.153281,0.023950,0.000000,0.000000
1460914.530291,-0.253872,-0.167651,0.033530,0.019550,0.000000
1460914.540375,-0.210762,-0.138911,0.047900,0.019550,0.000000
1460914.550545,-0.210762,-0.124541,0.052690,0.039101,0.000000
1460914.560634,-0.239502,-0.100591,0.033530,0.000000,0.000000
1460914.570708,-0.220342,-0.091011,0.043110,0.019550,0.000000
1460914.580937,-0.210762,-0.100591,0.047900,0.019550,0.000000
1460914.590907,-0.229922,-0.114961,0.038320,0.000000,0.000000
1460914.601050,-0.225132,-0.129331,0.038320,0.019550,0.000000
1460914.611030,-0.225132,-0.134121,0.043110,0.039101,0.000000
1460914.621240,-0.225132,-0.143701,0.043110,0.000000,0.000000
1460914.631636,-0.229922,-0.134121,0.033530,0.000000,0.000000
1460914.641353,-0.220342,-0.124541,0.043110,0.019550,0.000000
1460914.651459,-0.220342,-0.114961,0.043110,0.019550,0.000000
1460914.661585,-0.220342,-0.100591,0.043110,0.019550,0.000000
1460914.671667,-0.225132,-0.110171,0.043110,0.000000,0.000000
1460914.681761,-0.225132,-0.110171,0.047900,0.019550,0.000000
1460914.691839,-0.215552,-0.129331,0.047900,0.039101,0.000000
1460914.701873,-0.229922,-0.129331,0.038320,0.039101,0.000000
1460914.712063,-0.229922,-0.134121,0.038320,0.000000,0.000000
1460914.722135,-0.215552,-0.134121,0.043110,0.000000,0.000000
1460914.732198,-0.220342,-0.119751,0.043110,0.058651,0.000000
1460914.742289,-0.229922,-0.114961,0.038320,0.019550,0.000000
1460914.752409,-0.215552,-0.110171,0.047900,0.019550,0.000000
1460914.762506,-0.215552,-0.110171,0.047900,0.019550,0.000000
1460914.772715,-0.225132,-0.114961,0.038320,0.019550,0.000000
1460914.782695,-0.220342,-0.124541,0.038320,0.019550,0.000000
1460914.792768,-0.215552,-0.129331,0.043110,0.039101,0.000000
1460914.802973,-0.225132,-0.134121,0.038320,0.000000,0.000000
1460914.813128,-0.225132,-0.129331,0.038320,0.000000,0.000000
1460914.823110,-0.215552,-0.124541,0.047900,0.000000,0.000000
1460914.833211,-0.220342,-0.114961,0.043110,0.019550,0.000000
1460914.843566,-0.225132,-0.114961,0.038320,0.078201,0.000000
1460914.853287,-0.215552,-0.114961,0.043110,0.058651,0.000000
1460914.863446,-0.215552,-0.119751,0.047900,0.058651,0.000000
1460914.873565,-0.225132,-0.124541,0.038320,0.000000,0.000000
1460914.883687,-0.220342,-0.129331,0.038320,0.019550,2.314000
1460914.893723,-0.220342,-0.129331,0.043110,0.000000,2.314000
1460914.903851,-0.225132,-0.124541,0.047900,0.000000,2.314000
1460914.913912,-0.225132,-0.124541,0.043110,0.039101,2.314000
1460914.924194,-0.225132,-0.119751,0.033530,0.058651,2.314000
1460914.934312,-0.220342,-0.119751,0.043110,0.019550,2.314000
1460914.944251,-0.210762,-0.114961,0.057480,0.000000,2.314000
1460914.954356,-0.225132,-0.119751,0.038320,0.039101,2.314000
1460914.964420,-0.225132,-0.119751,0.033530,0.000000,2.314000
1460914.974533,-0.215552,-0.124541,0.052690,0.000000,2.314000
1460914.984707,-0.215552,-0.124541,0.043110,0.000000,2.314000
1460914.994785,-0.220342,-0.114961,0.033530,0.019550,2.314000
