timestamp,x_accel,y_accel,z_accel,current_A
91867.442712,-0.041725,-0.372950,0.086252,1.974585
91867.452765,0.039706,-0.435221,0.014401,1.994135
91867.462821,0.154667,-0.535812,0.023981,1.994135
91867.472862,0.006176,-0.387320,0.081462,1.955034
91867.482928,-0.041725,-0.358580,0.033561,1.974585
91867.493123,0.111557,-0.535812,0.023981,1.994135
91867.503127,0.092397,-0.430431,0.067092,1.994135
91867.513203,-0.041725,-0.344210,0.076672,1.974585
91867.523444,0.078026,-0.473541,-0.004759,1.974585
91867.533450,0.111557,-0.516651,0.047931,1.974585
91867.543652,-0.041725,-0.372950,0.095832,1.994135
91867.553714,0.054076,-0.430431,0.014401,1.974585
91867.563760,0.140297,-0.531022,0.033561,1.974585
91867.573756,0.010966,-0.396900,0.095832,1.974585
91867.584030,-0.022564,-0.377740,0.038351,1.974585
91867.594082,0.111557,-0.540602,0.014401,1.994135
91867.604298,0.082816,-0.420851,0.071882,1.994135
91867.614196,-0.032144,-0.353790,0.076672,1.955034
91867.624354,0.063656,-0.487911,0.000031,1.955034
91867.634528,0.111557,-0.521441,0.047931,1.974585
91867.644768,-0.027354,-0.377740,0.095832,1.994135
91867.654639,0.039706,-0.411271,0.009611,1.955034
91867.664801,0.130717,-0.526232,0.028771,1.974585
91867.674875,0.025336,-0.401691,0.086252,1.974585
91867.685122,-0.036934,-0.339420,0.038351,1.974585
91867.694931,0.101977,-0.535812,0.014401,1.994135
91867.705246,0.106767,-0.444801,0.067092,1.974585
91867.715131,-0.036934,-0.358580,0.081462,1.955034
91867.725450,0.063656,-0.483121,-0.009549,1.974585
91867.735571,0.116347,-0.521441,0.047931,1.994135
91867.745427,-0.027354,-0.377740,0.091042,1.994135
91867.755511,0.039706,-0.416061,0.009611,1.974585
91867.766090,0.101977,-0.468751,0.062302,1.974585
91867.775948,-0.008194,-0.363370,0.091042,1.994135
91867.786079,0.030126,-0.473541,0.014401,1.994135
91867.795962,0.121137,-0.502281,0.028771,1.994135
91867.806061,0.010966,-0.435221,0.081462,1.994135
91867.816148,-0.027354,-0.358580,0.033561,1.994135
91867.826449,0.106767,-0.531022,0.023981,1.994135
91867.836272,0.087607,-0.430431,0.071882,1.994135
91867.846593,-0.041725,-0.349000,0.076672,2.013685
91867.856486,0.063656,-0.487911,-0.004759,1.994135
91867.866821,0.111557,-0.511861,0.047931,1.974585
91867.876709,-0.008194,-0.372950,0.086252,1.994135
91867.886892,0.006176,-0.382530,0.023981,1.994135
91867.896881,0.121137,-0.521441,0.033561,2.013685
91867.907030,0.063656,-0.440011,0.071882,2.013685
91867.917048,-0.032144,-0.349000,0.057512,1.994135
91867.927219,0.073236,-0.483121,0.004821,1.994135
91867.937317,0.116347,-0.468751,0.057512,1.994135
91867.947553,-0.017774,-0.401691,0.076672,2.013685
91867.957637,0.020546,-0.411271,0.014401,2.013685
91867.967634,0.135507,-0.526232,0.033561,2.033236
91867.977815,0.039706,-0.411271,0.076672,2.013685
91867.987778,-0.022564,-0.396900,0.057512,2.013685
91867.997828,0.073236,-0.492701,0.014401,2.013685
91868.008002,0.097187,-0.468751,0.057512,2.013685
91868.018020,-0.017774,-0.406481,0.076672,2.033236
91868.028196,0.039706,-0.387320,0.019191,2.033236
91868.038297,0.125927,-0.516651,0.033561,2.033236
91868.048330,0.039706,-0.416061,0.076672,2.013685
91868.058436,-0.008194,-0.406481,0.057512,2.013685
91868.068636,0.054076,-0.468751,0.009611,2.013685
91868.078669,0.097187,-0.473541,0.047931,2.033236
91868.088766,-0.017774,-0.416061,0.081462,2.033236
91868.098859,0.020546,-0.396900,0.038351,2.033236
91868.108994,0.106767,-0.526232,0.019191,2.033236
91868.119061,0.044496,-0.396900,0.081462,2.033236
